Bias Category,Bias Type,Business as victim,Case Type,Location Type,Open Data Case Number,Primary Offense Type,Report Month/Year,Suspect Age,Suspect Gender,Suspect Race,Victim Age,Victim Gender,Victim Race,Victim Suspect Relationship
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Commercial/Office Building,22125221212,Aggravated Assault,August 2025,33,Female,White,39,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Commercial/Office Building,22125221212,Aggravated Assault,August 2025,33,Female,White,39,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Commercial/Office Building,68122681482,Vandalism,November 2022,,,,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Department/Discount Store,28623286724,Shoplifting,November 2023,43,Female,White,37,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Government/Public Building,16825168173,Vandalism,June 2025,34,Male,Black,50,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Hotel/Motel/Etc.,14825148272,Intimidation,June 2025,52,Female,White,46,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Other/Unknown,24202124283,Simple Assault,January 2021,37,Male,White,42,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Residence/Home,15024150049,Arson,June 2024,61,Male,White,35,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Residence/Home,15024150049,Arson,June 2024,61,Male,White,47,Male,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Residence/Home,17820178216,Vandalism,May 2020,,,,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Restaurant,25420254849,Simple Assault,August 2020,36,Male,White,22,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Restaurant,25420254849,Simple Assault,August 2020,36,Male,White,40,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,School-Elementary/Secondary,56202356249,,March 2023,,,,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,School-Elementary/Secondary,44402144467,Intimidation,February 2021,20,Male,White,70,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,School-Elementary/Secondary,44402144467,Intimidation,February 2021,40,Male,White,70,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Specialty Store,71120247119,Robbery,January 2024,39,Male,Native American,31,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Specialty Store,80224802580,Vandalism,June 2024,,,,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,12625126977,Aggravated Assault,May 2025,41,Male,White,28,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,10523105333,Shoplifting,April 2023,37,Male,White,22,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,27422274653,Simple Assault,October 2022,,,,36,Male,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,27422274653,Simple Assault,October 2022,,,,40,Female,White,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,16925169534,Vandalism,June 2025,56,Male,Latinx,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Convenience Store,12725127725,Shoplifting,May 2025,54,Female,White,44,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Convenience Store,12725127725,Shoplifting,May 2025,64,Male,Black,44,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Convenience Store,24824248606,Shoplifting,September 2024,42,Female,White,35,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Convenience Store,96702596749,Shoplifting,April 2025,,,,32,Female,Black,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Grocery/Supermarket,29624296971,Shoplifting,November 2024,47,Male,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Grocery/Supermarket,29624296971,Shoplifting,November 2024,53,Female,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Grocery/Supermarket,14502414558,Trespass of Real Property,January 2024,44,Male,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Hotel/Motel/Etc.,28402528400,Trespass of Real Property,February 2025,54,Female,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Other/Unknown,33422334616,Aggravated Assault,December 2022,57,Male,White,21,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Other/Unknown,33422334616,Aggravated Assault,December 2022,57,Male,White,41,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Park/Playground,23325233928,Simple Assault,August 2025,37,Male,White,45,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Residence/Home,32523325947,Simple Assault,December 2023,60,Female,Black,29,Male,Asian,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Residence/Home,17723177972,Vandalism,July 2023,,,,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Residence/Home,21724217407,Vandalism,August 2024,27,Female,Asian,26,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Residence/Home,97202597234,Vandalism,April 2025,31,Male,Black,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Restaurant,19024190497,Shoplifting,July 2024,48,Male,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Restaurant,82602582657,Trespass of Real Property,April 2025,33,Female,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Shelter-Mission/Homeless,11824118204,Intimidation,May 2024,54,Male,White,23,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Shelter-Mission/Homeless,11824118204,Intimidation,May 2024,54,Male,White,24,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Shelter-Mission/Homeless,11824118204,Intimidation,May 2024,54,Male,White,33,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,14024140614,Aggravated Assault,June 2024,18,Male,Latinx,27,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,14024140614,Aggravated Assault,June 2024,18,Male,Latinx,29,Male,Latinx,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,14024140614,Aggravated Assault,June 2024,18,Male,Latinx,31,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,24224242541,Vandalism,September 2024,33,Male,Native American,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,25525255170,Vandalism,September 2025,43,Male,Asian,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,25525255170,Vandalism,September 2025,46,Male,White,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS UNFOUNDED,Commercial/Office Building,16024160282,Trespass of Real Property,June 2024,35,Female,Black,,,,
Race,ANTI-BLACK or AFRICAN AMERICAN,VICTIM,BIAS UNFOUNDED,Cyberspace,38802438858,,February 2024,,,,,,,
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Air/Bus/Train Terminal,19417194365,Aggravated Assault,June 2017,30,Male,Latinx,30,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Air/Bus/Train Terminal,14018140909,Simple Assault,April 2018,50,Female,White,30,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Commercial/Office Building,35719357744,Simple Assault,October 2019,50,Male,White,22,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Convenience Store,91101991123,Intimidation,March 2019,30,Male,White,30,Male,Pacific Islander,VICTIM WAS ACQUAINTANCE
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Park/Playground,26118261762,Disorderly Conduct,August 2018,,Male,White,30,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Parking/Drop Lot/Garage,31517315963,Intimidation,September 2017,30,Male,White,50,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,30316303540,Aggravated Assault,September 2016,50,Female,White,30,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,30316303540,Aggravated Assault,September 2016,50,Female,White,65,Female,Black,VICTIM WAS NEIGHBOR
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,44019440100,Aggravated Assault,December 2019,30,Male,White,30,Male,Black,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,44019440100,Aggravated Assault,December 2019,30,Male,White,30,Male,White,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,43018430327,Simple Assault,December 2018,20,Female,White,22,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,70701970771,Simple Assault,March 2019,50,Female,White,30,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,70701970771,Simple Assault,March 2019,50,Female,White,30,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Residence /Home,22716227314,Vandalism,July 2016,,,,30,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Service/Gas Station,13418134119,Aggravated Assault,April 2018,30,Male,White,65,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,29118291828,Aggravated Assault,August 2018,30,Male,Latinx,50,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,41619416436,Aggravated Assault,December 2019,32,Female,Latinx,22,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,41801941883,Aggravated Assault,February 2019,22,Male,Latinx,30,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,28819288775,Disorderly Conduct,August 2019,,,,30,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,56702056748,Disorderly Conduct,February 2020,50,Male,White,15,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,56702056748,Disorderly Conduct,February 2020,50,Male,White,30,Female,White,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,76301776331,Intimidation,March 2017,30,Male,White,30,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,72201672274,Robbery,March 2016,22,Male,White,30,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,72201672274,Robbery,March 2016,22,Male,White,30,Male,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,17319173708,Simple Assault,May 2019,30,Female,White,22,Male,Black,VICTIM WAS ACQUAINTANCE
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,28619286683,Simple Assault,August 2019,30,Male,White,22,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,28919289228,Simple Assault,August 2019,22,Female,White,22,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,30119301186,Simple Assault,September 2019,50,Male,White,22,Male,White,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,70301970369,Simple Assault,March 2019,30,Male,White,65,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,98420209841,Simple Assault,January 2020,22,Female,Black,50,Female,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,12318123675,Vandalism,April 2018,,Male,White,30,Male,Black,VICTIM WAS STRANGER
Race,ANTI-BLACK OR AFRICAN AMERICAN,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,31218312187,Vandalism,September 2018,,,,65,Female,Black,RELATIONSHIP UNKNOWN
Race,ANTI-BLACK OR AFRICAN AMERICAN,VICTIM,BIAS CRIME,Church/Synagogue/ Temple/Mosque,12117121818,Vandalism,April 2017,,,,,,,
Race,ANTI-BLACK OR AFRICAN AMERICAN,VICTIM,BIAS CRIME,Church/Synagogue/ Temple/Mosque,40916409311,Vandalism,December 2016,,,,,,,
Race,ANTI-BLACK OR AFRICAN AMERICAN,VICTIM,BIAS CRIME,Restaurant,36119361011,Vandalism,October 2019,,,,,,,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS CRIME,Air/Bus/Train Terminal,68017680671,Intimidation,May 2017,30,Male,White,18,Female,Black,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS CRIME,Air/Bus/Train Terminal,68017680672,Intimidation,May 2017,,,,16,Female,Black,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS CRIME,Convenience Store,19402319481,Disorderly Conduct,January 2023,,,,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS CRIME,School-Elementary/Secondary,33523335732,Burglary,December 2023,,,,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS CRIME,Street/Highway/Road/Alley/Sidewalk,12625126725,Vandalism,May 2025,,,,68,Female,White,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Air/Bus/Train Terminal,27824278090,,October 2024,,,,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Convenience Store,23324233481,Trespass of Real Property,September 2024,50,Female,White,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Hotel/Motel/Etc.,26424264838,Vandalism,October 2024,19,Male,White,66,Male,White,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Hotel/Motel/Etc.,26424264838,Vandalism,October 2024,19,Male,White,69,Female,Asian,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Hotel/Motel/Etc.,26424264838,Vandalism,October 2024,42,Female,White,66,Male,White,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Hotel/Motel/Etc.,26424264838,Vandalism,October 2024,42,Female,White,69,Female,Asian,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Residence/Home,27624276293,,October 2024,64,Female,White,28,Female,Black,VICTIM WAS OTHERWISE KNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Residence/Home,83102583173,,April 2025,37,Male,White,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Residence/Home,83102583173,,April 2025,60,Male,Black,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Residence/Home,30022300303,Aggravated Assault,November 2022,46,Female,Black,44,Male,White,VICTIM WAS STRANGER
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Residence/Home,27124271869,Intimidation,October 2024,64,Female,White,54,Female,Latinx,VICTIM WAS OTHERWISE KNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15925159746,,June 2025,,,,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,87302587344,,April 2025,,,,40,Male,White,VICTIM WAS NEIGHBOR
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,18324183061,Simple Assault,July 2024,29,Female,White,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,18324183061,Simple Assault,July 2024,48,Female,Black,,,,
Race,"ANTI-MULTIPLE RACES, GROUP",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,88102488194,Simple Assault,April 2024,32,Male,White,22,Male,Latinx,RELATIONSHIP UNKNOWN
Race,"ANTI-MULTIPLE RACES, GROUP",VICTIM,BIAS CRIME,School-Elementary/Secondary,33523335732,Burglary,December 2023,,,,,,,
Race,ANTI-NATIVE HAWAIIAN or OTHER PACIFIC ISLANDER,,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,80423804228,,October 2023,,,,,,,
Race,ANTI-OTHER RACE/ETHNICITY/ANCESTRY,,BIAS CRIME,Air/Bus/Train Terminal,10116101804,Simple Assault,April 2016,50,Female,White,18,Male,White,VICTIM WAS STRANGER
Race,ANTI-OTHER RACE/ETHNICITY/ANCESTRY,,BIAS CRIME,Convenience Store,84501884593,Aggravated Assault,March 2018,50,Male,White,30,Female,White,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-OTHER RACE/ETHNICITY/ANCESTRY,,BIAS CRIME,Convenience Store,43315433462,Intimidation,December 2015,,Male,,30,Male,Asian,VICTIM WAS STRANGER
Race,ANTI-OTHER RACE/ETHNICITY/ANCESTRY,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,29219292106,Aggravated Assault,August 2019,30,Male,Black,22,Male,White,VICTIM WAS STRANGER
Race,ANTI-OTHER RACE/ETHNICITY/ANCESTRY,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,38717387499,Intimidation,November 2017,22,Male,,50,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Air/Bus/Train Terminal,10620106672,Aggravated Assault,April 2020,44,Male,White,44,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Air/Bus/Train Terminal,10620106672,Aggravated Assault,April 2020,58,Male,White,44,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Air/Bus/Train Terminal,16502516534,Aggravated Assault,January 2025,48,Male,White,27,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Air/Bus/Train Terminal,16502516534,Aggravated Assault,January 2025,50,Female,White,27,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Air/Bus/Train Terminal,21402021405,Simple Assault,January 2020,30,Female,Black,30,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Air/Bus/Train Terminal,28220282350,Simple Assault,September 2020,,,,39,Female,White,
Race,ANTI-WHITE,,BIAS CRIME,Bank/Savings and Loan,21520215360,Simple Assault,July 2020,59,Male,White,32,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Convenience Store,18025180472,Simple Assault,July 2025,35,Male,Latinx,51,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Convenience Store,18025180472,Simple Assault,July 2025,44,Male,White,51,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Park/Playground,23820238430,Aggravated Assault,July 2020,,,,30,Male,White,
Race,ANTI-WHITE,,BIAS CRIME,Park/Playground,23820238430,Aggravated Assault,July 2020,,,,50,Female,White,
Race,ANTI-WHITE,,BIAS CRIME,Park/Playground,27520275654,Intimidation,September 2020,44,Female,White,46,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Parking/Drop Lot/Garage,12824128170,Aggravated Assault,May 2024,29,Female,Latinx,29,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Parking/Drop Lot/Garage,34821348592,Aggravated Assault,December 2021,26,Female,Black,25,Male,Latinx,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Parking/Drop Lot/Garage,34821348592,Aggravated Assault,December 2021,28,Male,Black,25,Male,Latinx,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Parking/Drop Lot/Garage,10621106996,Intimidation,April 2021,59,Female,White,30,Female,White,VICTIM WAS NEIGHBOR
Race,ANTI-WHITE,,BIAS CRIME,Parking/Drop Lot/Garage,12416124702,Simple Assault,April 2016,18,Female,Black,22,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Female,Black,16,Female,Latinx,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Female,Black,16,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Female,Black,16,Male,Black,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Female,Black,18,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Female,Black,18,Male,Black,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Female,Black,18,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Male,Black,16,Female,Latinx,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Male,Black,16,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Male,Black,16,Male,Black,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Male,Black,18,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Male,Black,18,Male,Black,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence /Home,25518255019,Robbery,July 2018,,Male,Black,18,Male,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,85822025858,Aggravated Assault,January 2025,28,Male,Black,37,Male,White,VICTIM WAS NEIGHBOR
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,15320153806,Simple Assault,May 2020,29,Male,Native American,15,Female,White,VICTIM WAS STRANGER
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,20922209697,Simple Assault,August 2022,19,Female,Black,31,Female,White,VICTIM WAS OTHERWISE KNOWN
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,99802499844,Simple Assault,April 2024,,,,49,Female,White,
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,21720217170,Vandalism,July 2020,39,Male,White,50,Female,White,VICTIM WAS ACQUAINTANCE
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,70802470874,Vandalism,March 2024,14,Female,Black,42,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,70802470874,Vandalism,March 2024,15,Female,Black,42,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Residence/Home,70802470874,Vandalism,March 2024,15,Female,Latinx,42,Female,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,Restaurant,68202368265,Disorderly Conduct,March 2023,,,,,,,
Race,ANTI-WHITE,,BIAS CRIME,Restaurant,40415404351,Robbery,November 2015,65,Male,Black,30,Male,White,RELATIONSHIP UNKNOWN
Race,ANTI-WHITE,,BIAS CRIME,School-Elementary/Secondary,26722267097,Aggravated Assault,October 2022,,,,11,Female,Black,
Race,ANTI-WHITE,,BIAS CRIME,School-Elementary/Secondary,26722267097,Aggravated Assault,October 2022,,,,12,Male,Unknown,
Race,ANTI-WHITE,,BIAS CRIME,Street/Highway/ Road/Alley/ Sidewalk,21819218754,Aggravated Assault,June 2019,22,Female,Black,22,Male,White,VICTIM WAS STRANGER
